site_id,"(0,5]","(5,10]","(10,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]",cluster,cluster_label
AWJ004,0.127824403,0.83925113,0.030342156,0.001936733,0.000645578,0.0,0.0,0.0,0,5–10m dominant
AWJ005,0.330900243,0.335766423,0.289537713,0.03163017,0.01216545,0.0,0.0,0.0,1,10–15m dominant
AWJ013,0.583850932,0.397515528,0.01863354,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWJ030,0.489100817,0.493188011,0.014986376,0.002724796,0.0,0.0,0.0,0.0,0,5–10m dominant
AWK001,0.645724258,0.331588133,0.017452007,0.001745201,0.003490401,0.0,0.0,0.0,3,0–5m dominant
AWK009,0.606382979,0.382978723,0.010638298,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWK010,0.59047619,0.371428571,0.034920635,0.003174603,0.0,0.0,0.0,0.0,0,5–10m dominant
AWL002,0.32183908,0.310344828,0.229885057,0.0574712639999999,0.068965517,0.011494253,0.0,0.0,1,10–15m dominant
AWM003,0.963434541,0.030035913,0.005550114,0.000979432,0.0,0.0,0.0,0.0,3,0–5m dominant
AWM007,0.19391635,0.741444867,0.058935361,0.005703422,0.0,0.0,0.0,0.0,0,5–10m dominant
AWM008,0.721862348,0.245748988,0.027935223,0.003238866,0.000809717,0.000404858,0.0,0.0,3,0–5m dominant
AWM023,0.788908374,0.186102587,0.017974573,0.005699255,0.001315213,0.0,0.0,0.0,3,0–5m dominant
AWM034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWM057,0.707317073,0.256097561,0.036585366,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWN002,0.842639594,0.131979695,0.025380711,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWN008,0.303724928,0.512893983,0.17765043,0.005730659,0.0,0.0,0.0,0.0,0,5–10m dominant
AWN011,0.808510638,0.170212766,0.021276596,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWN015,0.184822521,0.724602203,0.029375765,0.008567931,0.014687882,0.023255814,0.014687882,0.0,0,5–10m dominant
AWP004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWP024,0.490196078,0.470588235,0.039215686,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWP027,0.666666667,0.25,0.0,0.083333333,0.0,0.0,0.0,0.0,3,0–5m dominant
AWQ008,0.349306931,0.378217822,0.265346535,0.003168317,0.002970297,0.000990099,0.0,0.0,0,5–10m dominant
AWU017,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWU025,0.181818182,0.646464646,0.166666667,0.005050505,0.0,0.0,0.0,0.0,0,5–10m dominant
AWW023,0.096774194,0.451612903,0.387096774,0.064516129,0.0,0.0,0.0,0.0,1,10–15m dominant
AWW037,0.473880597,0.46641791,0.048507463,0.01119403,0.0,0.0,0.0,0.0,0,5–10m dominant
AWW040,0.731675393,0.222513089,0.035340314,0.009162304,0.001308901,0.0,0.0,0.0,3,0–5m dominant
AWW041,0.920903955,0.062146893,0.011299435,0.005649718,0.0,0.0,0.0,0.0,3,0–5m dominant
AWX006,0.1875,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
AWX011,0.160629921,0.742519685,0.076377953,0.019685039,0.000787402,0.0,0.0,0.0,0,5–10m dominant
AWY006,0.77247536925,0.16745969575,0.1026365875,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY009,0.906976744,0.046511628,0.046511628,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY028,0.72,0.2,0.08,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY030,0.481012658,0.417721519,0.088607595,0.012658228,0.0,0.0,0.0,0.0,0,5–10m dominant
AWY033,0.688679245,0.179245283,0.132075472,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY036,0.7,0.188888889,0.077777778,0.033333333,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY209,0.151515152,0.540792541,0.307692308,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWY211,0.479166667,0.395833333,0.0625,0.020833333,0.041666667,0.0,0.0,0.0,0,5–10m dominant
AWY217,0.931506849,0.0616438359999999,0.006849315,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY218,0.79944675,0.174273859,0.015214385,0.011065007,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY222,0.153846154,0.276923077,0.292307692,0.107692308,0.138461538,0.030769231,0.0,0.0,4,0–25m mixed structure
AWY227,0.672727273,0.309090909,0.0,0.018181818,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY228,0.85012285,0.085995086,0.036855037,0.022113022,0.004914005,0.0,0.0,0.0,3,0–5m dominant
AWY231,0.179104478,0.388059701,0.28358209,0.119402985,0.029850746,0.0,0.0,0.0,1,10–15m dominant
AWY235,0.416666667,0.479166667,0.104166667,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWY237,0.860465116,0.023255814,0.069767442,0.046511628,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY243,0.734042553,0.223404255,0.042553191,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY272,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY277,0.531132783,0.311327832,0.138784696,0.018754689,0.0,0.0,0.0,0.0,0,5–10m dominant
AWY282,0.740740741,0.160493827,0.074074074,0.024691358,0.0,0.0,0.0,0.0,3,0–5m dominant
AWY284,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWY288,0.49122807,0.440350877,0.059649123,0.00877193,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ008,0.274021352,0.524911032,0.137010676,0.06405694,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ116,0.404923599,0.431239389,0.15959253,0.004244482,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ132,0.127738735,0.3013642,0.494832575,0.045473336,0.003720546,0.002480364,0.002480364,0.005374122,1,10–15m dominant
AWZ137,0.027522936,0.972477064,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ138,0.365853659,0.384146341,0.030487805,0.042682927,0.094512195,0.057926829,0.024390244,0.0,4,0–25m mixed structure
AWZ162,0.614035088,0.210526316,0.175438596,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ195,0.376701967,0.552193646,0.068078669,0.003025719,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ207,0.276613579,0.695725063,0.027661358,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ210,0.767195767,0.148148148,0.052910053,0.015873016,0.015873016,0.0,0.0,0.0,3,0–5m dominant
AWZ220,0.870588235,0.094117647,0.035294118,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ241,0.252747253,0.41025641,0.274725275,0.06043956,0.001831502,0.0,0.0,0.0,1,10–15m dominant
AWZ248,0.77675841,0.177370031,0.033639144,0.012232416,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ254,0.6,0.176470588,0.176470588,0.047058824,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ257,0.494382022,0.162921348,0.162921348,0.08988764,0.050561798,0.033707865,0.005617978,0.0,4,0–25m mixed structure
AWZ281,0.076109937,0.475687104,0.44820296,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
AWZ284,0.555555556,0.388167388,0.056277056,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ299,0.150289017,0.849710983,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ303,0.332142857,0.617857143,0.05,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ309,0.365384615,0.605769231,0.019230769,0.009615385,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ322,0.828947368,0.171052632,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ323,0.361111111,0.375,0.083333333,0.083333333,0.013888889,0.083333333,0.0,0.0,4,0–25m mixed structure
AWZ329,0.865269461,0.108117099,0.025615436,0.000998004,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ333,0.768,0.056,0.064,0.024,0.016,0.04,0.032,0.0,4,0–25m mixed structure
AWZ334,0.798245614,0.131578947,0.061403509,0.00877193,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ340,0.74137931,0.24137931,0.017241379,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ344,0.529411765,0.383753501,0.067226891,0.019607843,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ345,0.2,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ348,0.935483871,0.032258065,0.032258065,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ353,0.494117647,0.470588235,0.035294118,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ354,0.605263158,0.331578947,0.057894737,0.005263158,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ359,0.146496815,0.713375796,0.140127389,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ360,0.585365854,0.304878049,0.109756098,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ364,0.52238806,0.348258706,0.080845771,0.03358209,0.009950249,0.003731343,0.001243781,0.0,0,5–10m dominant
AWZ365,0.632978723,0.25,0.095744681,0.015957447,0.005319149,0.0,0.0,0.0,3,0–5m dominant
AWZ368,0.095022624,0.12760181,0.268325792,0.223076923,0.155656109,0.080995475,0.03800905,0.01040724,4,0–25m mixed structure
AWZ369,0.495726496,0.427350427,0.042735043,0.034188034,0.0,0.0,0.0,0.0,0,5–10m dominant
AWZ371,0.590277778,0.25,0.069444444,0.076388889,0.013888889,0.0,0.0,0.0,3,0–5m dominant
AWZ372,0.341772152,0.265822785,0.291139241,0.101265823,0.0,0.0,0.0,0.0,1,10–15m dominant
AWZ376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
AWZ379,0.892473118,0.093189964,0.003584229,0.010752688,0.0,0.0,0.0,0.0,3,0–5m dominant
BAD001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BAF002,0.109375,0.3046875,0.427734375,0.138671875,0.01953125,0.0,0.0,0.0,1,10–15m dominant
BAS00101,0.867256637,0.115044248,0.017699115,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BAY001,0.972222222,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BBC00301,0.585535466,0.226703755,0.109874826,0.061196106,0.015299026,0.001390821,0.0,0.0,3,0–5m dominant
BBC004,0.916129032,0.023870968,0.047741935,0.012258065,0.0,0.0,0.0,0.0,3,0–5m dominant
BBC009,0.809415769,0.132728304,0.033465683,0.023255814,0.00113443,0.0,0.0,0.0,3,0–5m dominant
BBC011,0.172839506,0.592592593,0.211248285,0.023319616,0.0,0.0,0.0,0.0,0,5–10m dominant
BBC016,0.790697674,0.069767442,0.11627907,0.023255814,0.0,0.0,0.0,0.0,3,0–5m dominant
BBE001,0.5625,0.3125,0.0,0.125,0.0,0.0,0.0,0.0,3,0–5m dominant
BBE003,0.870967742,0.010752688,0.11827957,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BBE005,0.277372263,0.613138686,0.109489051,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BBG001,0.787974684,0.123417722,0.063291139,0.025316456,0.0,0.0,0.0,0.0,3,0–5m dominant
BBG002,0.906882591,0.075573549,0.01754386,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BBI008,0.18627451,0.588235294,0.225490196,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BBK002,0.292046936,0.322033898,0.281616688,0.082138201,0.022164276,0.0,0.0,0.0,1,10–15m dominant
BBL003,0.987096774,0.003686636,0.007373272,0.001843318,0.0,0.0,0.0,0.0,3,0–5m dominant
BBP002,0.272222222,0.183333333,0.433333333,0.105555556,0.005555556,0.0,0.0,0.0,1,10–15m dominant
BBY001,0.233243968,0.410187668,0.319034853,0.032171582,0.00536193,0.0,0.0,0.0,1,10–15m dominant
BDK005,0.348027842,0.37587007,0.104408353,0.083526682,0.07424594,0.013921114,0.0,0.0,4,0–25m mixed structure
BDL006,0.87804878,0.12195122,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BDL007,0.995642702,0.004357298,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BDS002,0.577487765,0.399673736,0.022838499,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BDT006,0.189132706,0.324973877,0.440961338,0.044932079,0.0,0.0,0.0,0.0,1,10–15m dominant
BDT007,0.994673768,0.002663116,0.002663116,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BKD002,0.166666667,0.166666667,0.5,0.083333333,0.083333333,0.0,0.0,0.0,1,10–15m dominant
BKD003,0.515151515,0.080808081,0.151515152,0.050505051,0.121212121,0.080808081,0.0,0.0,4,0–25m mixed structure
BKD016,0.417218543,0.258278146,0.299905393,0.023651845,0.000946074,0.0,0.0,0.0,1,10–15m dominant
BKF001,0.840707965,0.159292035,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BMC001,0.104986877,0.824146982,0.070866142,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BMJ002,0.615101289,0.300184162,0.055248619,0.009208103,0.007366483,0.012891344,0.0,0.0,3,0–5m dominant
BMP001,0.23326572,0.762677485,0.004056795,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BMP002,0.402816901,0.597183099,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BMY201,0.915009042,0.084388186,0.0,0.000602773,0.0,0.0,0.0,0.0,3,0–5m dominant
BNB001,0.341223276,0.576997267,0.066468413,0.013663398,0.001165407,0.000482238,0.0,0.0,0,5–10m dominant
BNB006,0.589593258,0.159765482,0.168559912,0.078417003,0.003664346,0.0,0.0,0.0,3,0–5m dominant
BNB008,0.15879397,0.224120603,0.365829146,0.179899497,0.047236181,0.020100503,0.003015075,0.001005025,1,10–15m dominant
BNB009,0.892980437,0.035673188,0.056098964,0.015247411,0.0,0.0,0.0,0.0,3,0–5m dominant
BNE002,0.159457564,0.176525602,0.557283142,0.106382979,0.000233809,0.000116904,0.0,0.0,1,10–15m dominant
BNM001,0.884640738,0.110085695,0.004449572,0.000823995,0.0,0.0,0.0,0.0,3,0–5m dominant
BNW002,0.161531279,0.392623716,0.412231559,0.01914099,0.010270775,0.004201681,0.0,0.0,1,10–15m dominant
BNX001,0.02433748,0.285559762,0.646836128,0.041644132,0.001622499,0.0,0.0,0.0,1,10–15m dominant
BNY201,0.608695652,0.086956522,0.217391304,0.086956522,0.0,0.0,0.0,0.0,3,0–5m dominant
BNZ001,0.945783133,0.030120482,0.024096386,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BNZ005,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,1,10–15m dominant
BPA001,0.23240985,0.193491645,0.417766051,0.150175901,0.005716799,0.000439754,0.0,0.0,1,10–15m dominant
BPA002,0.49122807,0.403508772,0.105263158,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPA003,0.217647059,0.245098039,0.417647059,0.119607843,0.0,0.0,0.0,0.0,1,10–15m dominant
BPA004,0.167031364,0.825857039,0.006017505,0.000911743,0.000182349,0.0,0.0,0.0,0,5–10m dominant
BPB014,0.473919523,0.517138599,0.008941878,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPB015,0.219311377,0.737649701,0.038672655,0.004366267,0.0,0.0,0.0,0.0,0,5–10m dominant
BPB021,0.750129601,0.1718507,0.05935718,0.014256091,0.004406428,0.0,0.0,0.0,3,0–5m dominant
BPB023,0.284784785,0.176176176,0.321071071,0.123373373,0.06981982,0.024274274,0.000500501,0.0,4,0–25m mixed structure
BPB024,0.554821235,0.412567714,0.017659805,0.013542795,0.001191766,0.000216685,0.0,0.0,0,5–10m dominant
BPB025,0.894466348,0.098422979,0.006969868,0.000140805,0.0,0.0,0.0,0.0,3,0–5m dominant
BPB031,0.215023474,0.784976526,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPB032,0.417064123,0.575516693,0.006889242,0.0,0.0,0.0,0.000529942,0.0,0,5–10m dominant
BPB034,0.925389755,0.071269488,0.003340757,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPB042,0.347353003,0.546976355,0.105252145,0.000418498,0.0,0.0,0.0,0.0,0,5–10m dominant
BPC001,0.52437223,0.248153619,0.171344165,0.044313146,0.011816839,0.0,0.0,0.0,3,0–5m dominant
BPC002,0.251739942,0.582244101,0.161602444,0.004413512,0.0,0.0,0.0,0.0,0,5–10m dominant
BPC003,0.094073439,0.156437471,0.603731294,0.145296328,0.000263696,6.59239e-05,0.0,6.59239e-05,1,10–15m dominant
BPC004,0.754842615,0.120460048,0.042372881,0.058716707,0.023607748,0.0,0.0,0.0,3,0–5m dominant
BPC005,0.652777778,0.194444444,0.097222222,0.055555556,0.0,0.0,0.0,0.0,3,0–5m dominant
BPC015,0.921348315,0.06741573,0.011235955,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPC016,0.188679245,0.41509434,0.283018868,0.113207547,0.0,0.0,0.0,0.0,1,10–15m dominant
BPC017,0.404674047,0.483394834,0.104551046,0.006150062,0.001230012,0.0,0.0,0.0,0,5–10m dominant
BPD004,0.266798419,0.568511199,0.132740448,0.024703557,0.004940711,0.001646904,0.000658762,0.0,0,5–10m dominant
BPD005,0.348174087,0.622061031,0.024012006,0.004752376,0.0010005,0.0,0.0,0.0,0,5–10m dominant
BPD008,0.139884393,0.791907514,0.042774566,0.01849711,0.003468208,0.003468208,0.0,0.0,0,5–10m dominant
BPD009,0.18469657,0.787410479,0.008669431,0.004900113,0.003015454,0.003392386,0.004900113,0.002261591,0,5–10m dominant
BPD011,0.071202532,0.219936709,0.636867089,0.059335443,0.012658228,0.0,0.0,0.0,1,10–15m dominant
BPD016,0.191532258,0.669354839,0.110887097,0.028225806,0.0,0.0,0.0,0.0,0,5–10m dominant
BPD017,0.926666667,0.066666667,0.006666667,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPD021,0.310047847,0.614354067,0.075598086,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPD025,0.450657895,0.430921053,0.103618421,0.014802632,0.0,0.0,0.0,0.0,0,5–10m dominant
BPD030,0.183069224,0.763969975,0.031276063,0.019182652,0.002502085,0.0,0.0,0.0,0,5–10m dominant
BPE006,0.047619048,0.285714286,0.666666667,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BPE007,0.677740864,0.279069767,0.043189369,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE010,0.546511628,0.358139535,0.060465116,0.034883721,0.0,0.0,0.0,0.0,0,5–10m dominant
BPE014,0.706821732,0.252213157,0.031418157,0.008331887,0.000694324,0.000520743,0.0,0.0,3,0–5m dominant
BPE015,0.502708559,0.478873239,0.018418202,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPE016,0.993756504,0.003121748,0.002081165,0.001040583,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE017,0.608183509,0.344389337,0.032548047,0.014879107,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE018,0.384615385,0.544871795,0.019230769,0.019230769,0.012820513,0.019230769,0.0,0.0,0,5–10m dominant
BPE022,0.146695715,0.612200436,0.224400871,0.013071895,0.002904866,0.000726216,0.0,0.0,0,5–10m dominant
BPE025,0.016184971,0.475433526,0.500144509,0.00765896,0.000144509,0.000144509,0.000144509,0.000144509,1,10–15m dominant
BPE026,0.810810811,0.155334282,0.014224751,0.011948791,0.00398293,0.003698435,0.0,0.0,3,0–5m dominant
BPE028,0.555555556,0.222222222,0.222222222,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE029,0.429708223,0.437665782,0.110079576,0.0066313,0.00530504,0.00530504,0.00530504,0.0,0,5–10m dominant
BPE030,0.656946827,0.121783877,0.135506003,0.085763293,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE031,0.901595745,0.082446809,0.011968085,0.003989362,0.0,0.0,0.0,0.0,3,0–5m dominant
BPE032,0.435715866,0.306926311,0.175702589,0.070369551,0.00840894,0.002212879,0.000442576,0.0,0,5–10m dominant
BPE034,0.598233067,0.395877156,0.005889777,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPE036,0.347360367,0.617061974,0.032517215,0.003060444,0.0,0.0,0.0,0.0,0,5–10m dominant
BPE037,0.374970465,0.495235095,0.11892573,0.009451051,0.000551311,0.000393794,0.000393794,7.87588e-05,0,5–10m dominant
BPE038,0.80952381,0.086734694,0.074829932,0.00170068,0.022108844,0.005102041,0.0,0.0,3,0–5m dominant
BPG002,0.862864078,0.037621359,0.049757282,0.037621359,0.012135922,0.0,0.0,0.0,3,0–5m dominant
BPH004,0.726389429,0.209094442,0.052079285,0.012436844,0.0,0.0,0.0,0.0,3,0–5m dominant
BPH007,0.490277203,0.472072818,0.033512619,0.003723624,0.000413736,0.0,0.0,0.0,0,5–10m dominant
BPH010,0.789473684,0.167686659,0.042839657,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPH013,0.878269618,0.068410463,0.049295775,0.004024145,0.0,0.0,0.0,0.0,3,0–5m dominant
BPH016,0.49561753,0.362018592,0.136786189,0.005577689,0.0,0.0,0.0,0.0,0,5–10m dominant
BPH020,0.671724138,0.28137931,0.037241379,0.009655172,0.0,0.0,0.0,0.0,3,0–5m dominant
BPH021,0.116494845,0.859793814,0.020618557,0.002061856,0.0,0.001030928,0.0,0.0,0,5–10m dominant
BPI001,0.523591437,0.359534207,0.080022722,0.031561757,0.004153797,0.000781056,0.00028402,7.10051e-05,0,5–10m dominant
BPI004,0.070866142,0.85175129,0.048601683,0.028509367,0.000271518,0.0,0.0,0.0,0,5–10m dominant
BPI007,0.205645161,0.618087558,0.173963134,0.002304147,0.0,0.0,0.0,0.0,0,5–10m dominant
BPI011,0.590725806,0.342741935,0.056451613,0.010080645,0.0,0.0,0.0,0.0,0,5–10m dominant
BPJ003,0.915302676,0.080020785,0.003117693,0.001039231,0.000519615,0.0,0.0,0.0,3,0–5m dominant
BPJ004,0.613524835,0.385158588,0.001316577,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BPJ005,0.294964029,0.676913015,0.025506867,0.002616089,0.0,0.0,0.0,0.0,0,5–10m dominant
BPJ019,0.132107023,0.811036789,0.035117057,0.011705686,0.005016722,0.003344482,0.001672241,0.0,0,5–10m dominant
BPM001,0.468706963,0.35944912,0.145294568,0.02027544,0.005049732,0.001224178,0.0,0.0,0,5–10m dominant
BPM002,0.221717954,0.752490591,0.017046712,0.006475537,0.002213859,5.53465e-05,0.0,0.0,0,5–10m dominant
BPM003,0.264398066,0.210784014,0.409082563,0.110655487,0.003304976,0.001040455,0.00036722,0.000244813,1,10–15m dominant
BPM008,0.465025907,0.507772021,0.022668394,0.004533679,0.0,0.0,0.0,0.0,0,5–10m dominant
BPM011,0.243589744,0.55982906,0.192307692,0.004273504,0.0,0.0,0.0,0.0,0,5–10m dominant
BPN001,0.94664903,0.049823633,0.00308642,0.000440917,0.0,0.0,0.0,0.0,3,0–5m dominant
BPP002,0.774425287,0.140804598,0.073275862,0.011494253,0.0,0.0,0.0,0.0,3,0–5m dominant
BPP502,0.850104509,0.136757241,0.010152284,0.002985966,0.0,0.0,0.0,0.0,3,0–5m dominant
BPQ002,0.848765432,0.130190797,0.006734007,0.008978676,0.005331089,0.0,0.0,0.0,3,0–5m dominant
BPR002,0.081031614,0.276705491,0.52953411,0.103826955,0.006738769,0.001830283,0.000332779,0.0,1,10–15m dominant
BPT001,0.902102551,0.084766891,0.00831048,0.002243829,0.000914153,0.000914153,0.000747943,0.0,3,0–5m dominant
BPT002,0.545970488,0.319523269,0.119750284,0.014755959,0.0,0.0,0.0,0.0,0,5–10m dominant
BPT003,0.682478123,0.303699284,0.011038186,0.002585521,0.000198886,0.0,0.0,0.0,3,0–5m dominant
BPT005,0.358688303,0.193373901,0.429344151,0.017917512,0.000676133,0.0,0.0,0.0,1,10–15m dominant
BPT006,0.770100503,0.173366834,0.020100503,0.010050251,0.02638191,0.0,0.0,0.0,3,0–5m dominant
BPT009,0.035163776,0.165382145,0.645311496,0.1485228,0.005138086,0.000481696,0.0,0.0,1,10–15m dominant
BPU003,0.256782575,0.374092472,0.321360336,0.035536874,0.005731754,0.003056935,0.002674818,0.000382117,1,10–15m dominant
BPW003,0.217391304,0.412342216,0.34969612,0.018232819,0.002337541,0.0,0.0,0.0,1,10–15m dominant
BPW007,0.073968299,0.382455138,0.524156314,0.013422819,0.003379504,0.002332334,0.000237993,4.75986e-05,1,10–15m dominant
BPY001,0.785858586,0.16969697,0.04040404,0.004040404,0.0,0.0,0.0,0.0,3,0–5m dominant
BPY002,0.670212766,0.313829787,0.015957447,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPY004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPY005,0.246696035,0.563876652,0.176211454,0.013215859,0.0,0.0,0.0,0.0,0,5–10m dominant
BPY201,0.974358974,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BPZ005,0.934456929,0.013108614,0.014981273,0.011235955,0.009363296,0.014981273,0.001872659,0.0,3,0–5m dominant
BPZ007,0.230033646,0.564193377,0.191960333,0.012395962,0.001062511,0.00035417,0.0,0.0,0,5–10m dominant
BPZ008,0.153333333,0.76,0.073333333,0.006666667,0.006666667,0.0,0.0,0.0,0,5–10m dominant
BQN002,0.840034217,0.119332763,0.035072712,0.005560308,0.0,0.0,0.0,0.0,3,0–5m dominant
BRA001,0.360294118,0.490196078,0.112745098,0.031862745,0.004901961,0.0,0.0,0.0,0,5–10m dominant
BSC003,0.240888019,0.579636797,0.174201506,0.00378514,0.001063242,0.000297708,0.000127589,0.0,0,5–10m dominant
BSE010,0.350684932,0.208219178,0.356164384,0.084018265,0.000913242,0.0,0.0,0.0,1,10–15m dominant
BSG006,0.632653061,0.326530612,0.040816327,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BSH008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BSH009,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3,0–5m dominant
BSK002,0.263157895,0.210526316,0.105263158,0.315789474,0.105263158,0.0,0.0,0.0,4,0–25m mixed structure
BSP001,0.473684211,0.368421053,0.157894737,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BSR006,0.777227723,0.188118812,0.034653465,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BSW004,0.929411765,0.070588235,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BSY001,0.66015625,0.19921875,0.03515625,0.03515625,0.04296875,0.0234375,0.00390625,0.0,3,0–5m dominant
BTA002,0.371428571,0.314285714,0.314285714,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTB251,0.647482014,0.223021583,0.100719424,0.028776978,0.0,0.0,0.0,0.0,3,0–5m dominant
BTB254,0.477272727,0.386363636,0.136363636,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
